time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.57520525893278,-1.6651945691460104,17.047812078632994,5.9668981241850485,5.99455263895517,0.0,2.496322156246514,-2.8983530895022414,4.565172386354931,-0.17450850226496023,-0.24921900253616042,0.0,484.8141419667535,484.2713438658193,482.4613062970695,486.2831868153054
2.580000000000002,1.7295988504642386,-1.8440170449523112,17.318764361466435,5.956397250115362,5.979381258152822,0.0,2.651211168149343,-3.0630706068767197,4.465825001553145,-0.17604486108671985,-0.26133726791620393,0.0,420.4111576986669,419.29102026621456,420.15085893255184,419.9861717270905
2.640000000000002,1.8942693861591466,-2.0336352925889196,17.585878601063346,5.9457655307423,5.963457953379862,0.0,2.8389768689213675,-3.2581629439050204,4.436682374731111,-0.17959792369928562,-0.2750329978597897,0.0,448.30351875895656,447.11825166508476,446.56339013844695,446.24326834957833
2.700000000000002,2.0701939446560806,-2.2348345671357754,17.850268165224243,5.934580644264059,5.947317278760973,0.0,3.0263341053155206,-3.4491085111287787,4.375082775697771,-0.20569735257138777,-0.25910619044886646,0.0,437.72699235704533,438.9762081261382,440.24949748049346,438.04915628074866
2.760000000000002,2.2574560491858593,-2.4474974412696295,18.110361792456562,5.922401144688584,5.931637580674998,0.0,3.216791562681447,-3.640363399666634,4.293489607994279,-0.1980733978634275,-0.266178798702159,0.0,434.97173781178145,434.3083403760746,434.2018326877698,434.7996043268003
2.820000000000002,2.4569930052060234,-2.67238322946375,18.36691233454551,5.910547532240052,5.916039699979077,0.0,3.435490150726445,-3.856449225044826,4.256569714593151,-0.19655473615823818,-0.2497971521720347,0.0,453.0245942065301,454.2733478433016,453.7321789525477,453.8168303308936
2.880000000000002,2.6703483376647354,-2.910823635797087,18.622102477182708,5.898722830033465,5.900515388436132,0.0,3.6773016628081274,-4.0921218492853,4.247842284488681,-0.19814494886699976,-0.2900901861409553,0.0,469.2575295411069,466.05219893386493,467.4317748427854,467.2719234463385
2.940000000000002,2.8982624984830805,-3.163368724989397,18.87601864734804,5.887517470669753,5.882598262202293,0.0,3.9209430143885755,-4.326508008805953,4.214055110189304,-0.1704152710196435,-0.32690886090973387,0.0,465.19842933219047,462.21637550154344,462.07163479240205,464.21990755239034
3.000000000000002,3.140772566461193,-3.42982480098352,19.126950477599273,5.87732648925766,5.862436290337838,0.0,4.163953713065606,-4.555676625496193,4.14841865670641,-0.16874340575804989,-0.36887412415883886,0.0,458.4001732814869,454.9357802223114,456.9601463144714,457.0666549017401
3.0600000000000023,3.3975756578627765,-3.7096094754367432,19.372435180206033,5.867115321290665,5.840560441611942,0.0,4.397470108464036,-4.770775589155536,4.032636011099886,-0.17323546938603165,-0.35720380382186934,0.0,443.13073514169344,443.9516356233397,442.905638553626,442.50801362786217
3.1200000000000023,3.669121238734209,-4.002760771943482,19.611515177615168,5.856415910834766,5.819560687482523,0.0,4.65524064765407,-5.0011732978510866,3.9346377465304667,-0.1911585873858671,-0.3385253460031003,0.0,453.4683836215036,454.84296879822676,455.5685835792895,454.1025507085956
3.1800000000000024,3.9549019223920068,-4.308584398505863,19.841663178289085,5.844734776394343,5.7994675732687,0.0,4.871828414611792,-5.19339218167267,3.735599131258097,-0.20286953622621137,-0.3284674978032774,0.0,419.8599308383647,420.60961843761,420.22521714659916,419.1688561879331
